CODE	UZ	RU	EN
2144.34	Koʼtarish inshootlari va qozon-gaz obʼektlari nazorati va ulardan xavfsiz foydalanish boʼyicha muhandis	Инженер по надзору за безопасной эксплуатацией объектов котлонадзора	Engineer for the supervision of safe operation of boiler monitoring facilities
2144.35	Yuk koʼtarish mexanizmlarini nazorat qilish boʼyicha muhandis 	Инженер по надзору за грузоподъемными механизмами 	Crane Supervisor 
2144.36	Koʼtarish inshootlari va qozon-gaz obʼektlari nazorati va ulardan xavfsiz foydalanish boʼyicha muhandis 	Инженер по надзору за содержанием и безопасной эксплуатацией объектов котлагазового надзора и подъемных сооружений 	Engineer for the supervision of the maintenance and safe operation of the mine-site surveillance facilities and lifting structures 
2144.37	Yuk koʼtarish inshoatlaridan foydalanish xavfsizligi va nazorati boʼyicha muhandis 	Инженер по надзору за содержанием и безопасной эксплуатацией подъемных сооружений 	Engineer for maintenance and safe operation of elevators 
2144.38	Sinash va sozlash boʼyicha muhandis 	Инженер по наладке и испытаниям 	Installation and testing engineer 
2144.39	Yangi texnika va texnologiya boʼyicha muhandis 	Инженер по новой технике и технологии 	Engineer for new technology and engineering 
2144.40	Аviatsiya texnika taʼminotini tashkil etish boʼyicha muhandis 	Инженер по организации обеспечения авиационной техникой 	Aircraft Support Engineer 
2144.41	Jihozlardan foydalanish va ularni taʼmirlashni tashkil etish boʼyicha muhandis 	Инженер по организации эксплуатации и ремонту оборудования 	Equipment maintenance and repair engineer 
2144.42	Rejali taʼmirlash boʼyicha muhandis 	Инженер по планово-предупредительному ремонту 	Planned Intervention Engineer 
2144.43	Jihozlarni rejali taʼmirlash va pasportlashtirish boʼyicha muhandis 	Инженер по планово-предупредительному ремонту и паспортизации оборудования 	Preventive maintenance and equipment certification engineer 
2144.44	Lokomotivlar (vagonlar)ni depoga qabul qilish boʼyicha muhandis 	Инженер по приему локомотивов (вагонов) в депо 	Engineer for reception of locomotives (wagons) in depot 
2144.45	Taʼmirlash fondini qabul qilish va tayyor mahsulotni berish boʼyicha muhandis 	Инженер по приему ремонтного фонда и выдаче готовой продукции 	Engineer for reception of repair fund and delivery of finished products 
2144.46	Elektr koʼchma sostavni qabul qilish boʼyicha muhandis 	Инженер по приему электроподвижного состава 	Electrical Vehicle Intake Engineer 
2144.47	Profilaktik tekshiruvni oʼtkazish boʼyicha muhandis 	Инженер по проведению профосмотров 	Occupational Inspection Engineer 
2144.48	Mexanizatsiyalashtirilgan ishlanmalarni loyihalash boʼyicha muhandis 	Инженер по проектированию механизированных разработок 	Engineering engineer for mechanized development 
2144.49	Ishlab chiqarish boʼyicha muhandis 	Инженер по производству 	Production engineer 
2144.50	Taʼmirlash boʼyicha muhandis 	Инженер по ремонту 	Repair engineer 
2144.51	Ventilyatsiya va sovutish tizimlarini taʼmirlash va ularga xizmat koʼrsatish boʼyicha muhandis 	Инженер по ремонту и обслуживанию систем вентиляции и кондиционирования 	Ventilation and air-conditioning engineer 
2144.52	Payvandlash boʼyicha muhandis 	Инженер по сварке 	Welding engineer 
2144.53	Аviatsiyani maxsus qoʼllash boʼyicha muhandis 	Инженер по специальным применениям авиации 	Special Aviation Applications Engineer 
2144.54	Issiqlik texnikasi boʼyicha muhandisi	Инженер по теплотехнике	Thermal engineer
2144.55	Taʼlimning texnik vositalari boʼyicha muhandis 	Инженер по техническим средствам обучения 	Technical Training Engineer 
2144.56	Аvtomobil maxsus qurilmalari texnik ekspluatatsiyasi boʼyicha muhandis 	Инженер по технической эксплуатации специального оборудования автомобилей 	Technical Engineer for Special Equipment of Automobiles 
2144.57	Telemexanik jihozlar texnik ekspluatatsiyasi bchamuhandis 	Инженер по технической эксплуатации средств телемеханики 	Engineer for the maintenance of telematics equipment 
2144.58	Issiqlik texnika qurilmalari texnik ekspluatatsiyasi boʼyicha muhandis 	Инженер по технической эксплуатации теплотехнического оборудования 	Technical Engineer for Thermal Equipment 
2144.59	Texnik nazorat boʼyicha muhandis 	Инженер по техническому надзору 	Technical Supervision Engineer 
2144.60	Harakatdagi sostav, yoʼllar, elektromexanik qurilmalar, tunellar va sunʼiy qurilmalar taʼmirlash va ularga xizmat koʼrsatish boʼyicha muhandis 	Инженер по техническому обслуживанию и ремонту подвижного состава, пути, электромеханических устройств, тоннельных и искусственных сооружений 	Engineer for maintenance and repair of rolling stock, tracks, electromechanical devices, tunnel and artificial structures 
2144.61	Аviatsion texnikalarga texnik xizmat koʼrsatish, taʼmirlash va diagnostika qilish boʼyicha muhandis 	Инженер по техническому обслуживанию, ремонту и диагностике авиационной техники 	Aircraft maintenance, repair and diagnostic engineer 
2144.62	Transport vositalarini texnik nazorati boʼyicha muhandis 	Инженер по техническому осмотру транспортных средств 	Vehicle Inspection Engineer 
2144.63	Transport boʼyicha muhandis 	Инженер по транспорту 	Transportation engineer 
2144.64	Tizimlarni boshqarish va xizmat koʼrsatish boʼyicha muhandis 	Инженер по управлению и обслуживанию систем 	Systems Management and Maintenance Engineer 
2144.65	Ishlab chiqarishni hisobga olish boʼyicha muhandisi	Инженер по учету производства	Production accounting engineer
2144.66	Sovutish va kompressor qurilmalari boʼyicha muhandis 	Инженер по холодильным и компрессорным установкам 	Refrigeration and Compressor Engineer 
2144.67	Havo kemalarini yuklash va markazlash boʼyicha muhandis 	Инженер по центровке и контролю загрузки воздушных судов 	Aircraft Loading Control and Centering Engineer 
2144.68	Favqulotda holatlar boʼyicha muhandis 	Инженер по чрезвычайным ситуациям 	Emergency Engineer 
2144.69	Аvtomobilь tarnsportidan foydalanish boʼyicha muhandis 	Инженер по эксплуатации автомобильного транспорта 	Road Transport Engineer 
2144.70	Havo kemalari (havo kemalari sistemasi) dan foydalanish boʼyicha muhandis 	Инженер по эксплуатации воздушных судов (систем воздушных судов) 	Aircraft Operations Engineer (Aircraft Systems) 
2144.71	Temir yoʼl transportidan foydalanish boʼyicha muhandis 	Инженер по эксплуатации железнодорожного транспорта 	Railway Operations Engineer 
2144.72	Qurilmalarni taʼmirlash va ekspluatatsiya qilish boʼyicha muhandis 	Инженер по эксплуатации и ремонту оборудования 	Equipment Maintenance and Repair Engineer 
2144.73	Kompressor stantsiyalaridan foydalanish boʼyicha muhandis 	Инженер по эксплуатации компрессорных станций 	Compressor Station Engineer 
2144.74	Mashina-traktor parkidan foydalanish boʼyicha muhandis 	Инженер по эксплуатации машинно-тракторного парка 	Tractor Machine Engineer 
2144.75	Issiqlik taʼminoti tizimini ekspluatatsiya qilish boʼyicha muhandisi	Инженер по эксплуатации систем теплоснабжения	Heating Systems Engineer
2144.76	Ijtimoiy obʼektlarni ekspluatatsiya qilish boʼyicha muhandis	Инженер по эксплуатации социальных объектов	Social Facilities Engineer
